Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,WorkloadScore,WeeklyHoursWorked,MonthlyMeetings,CompensationSatisfaction,CareerGrowthPerception,ManagerSupportScore,WorkModel,ProductivityScore,SalaryBand,ExperienceBand,TenureBand,WHI,WHI_Risk_Category
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,20115,2,Yes,11,3,4,1,8,2,3,5,2,1,4,3,54.7,5,4,3,3,Remote,4,Average,Mid (6-10),Established (4-5),62.79589851249908,Moderate
34,No,Travel_Rarely,735,Sales,3,1,Medical,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,16495,3,Yes,12,3,3,0,9,3,2,4,2,0,1,4,49.7,12,4,4,3,Hybrid,3,Average,Mid (6-10),Established (4-5),55.87726299017069,Moderate
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,16031,8,No,12,3,2,1,4,0,2,2,2,2,2,3,35.0,12,3,4,4,Remote,3,Below Average,Early (3-5),Settling (2-3),66.20690952284536,Moderate
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,7102,0,No,18,3,1,1,8,3,3,7,7,7,7,3,35.9,2,4,3,3,Onsite,3,Low,Mid (6-10),Veteran (6-10),67.13850470471556,Moderate
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1922,2,Male,44,3,2,Healthcare Representative,3,Single,5399,14511,4,No,12,3,3,0,12,3,3,4,2,0,3,3,47.4,13,2,4,3,Onsite,5,Below Average,Senior (11-20),Established (4-5),54.298693969449666,Moderate
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1924,2,Male,43,3,2,Sales Executive,3,Single,5487,10410,1,No,14,3,2,0,10,2,2,10,4,0,9,2,40.8,8,4,4,3,Onsite,3,Below Average,Mid (6-10),Veteran (6-10),65.05186015267795,Moderate
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,19255,1,Yes,12,3,3,1,7,2,3,7,7,0,7,5,47.1,12,3,3,4,Onsite,2,Average,Mid (6-10),Veteran (6-10),51.12157606324185,Moderate
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928,3,Male,45,4,1,Sales Representative,1,Single,1091,10642,1,No,17,3,4,0,1,3,3,1,0,0,0,3,38.4,5,2,3,3,Onsite,4,Low,Entry (0-2),New (0-1),48.0249140646675,At Risk
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1929,1,Female,32,1,2,Sales Executive,3,Married,5736,3987,6,No,19,3,3,1,10,1,3,3,2,1,2,3,48.7,13,3,3,2,Hybrid,3,Below Average,Mid (6-10),Settling (2-3),40.95314867446066,At Risk
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1931,2,Male,41,3,1,Research Scientist,2,Married,2226,6073,1,No,11,3,3,1,6,3,2,5,3,1,2,2,46.9,9,1,3,3,Onsite,4,Low,Mid (6-10),Established (4-5),44.77489154391662,At Risk
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,26496,1,Yes,15,3,2,0,16,3,3,15,10,6,11,4,60.7,17,4,1,4,Hybrid,3,Below Average,Senior (11-20),Lifer (10+),52.23057837349185,Moderate
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1933,4,Female,84,3,2,Sales Executive,3,Single,9854,23352,3,Yes,11,3,4,0,6,0,3,2,0,2,2,4,46.7,15,4,3,3,Hybrid,4,Average,Mid (6-10),Settling (2-3),55.195411177814755,Moderate
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934,3,Male,64,3,2,Research Scientist,2,Married,5467,2125,8,No,18,3,3,1,16,4,4,8,7,1,7,3,41.5,9,5,4,4,Onsite,3,Below Average,Senior (11-20),Veteran (6-10),71.42378275737371,Healthy
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935,4,Female,89,2,2,Sales Executive,1,Married,5380,20328,4,No,16,3,3,1,6,3,3,0,0,0,0,5,35.0,11,3,4,4,Hybrid,2,Below Average,Mid (6-10),New (0-1),44.456322661777385,At Risk
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1936,1,Male,87,3,2,Manufacturing Director,1,Married,5151,12315,1,No,25,4,4,1,10,3,3,10,0,7,9,2,47.0,13,4,3,3,Onsite,4,Below Average,Mid (6-10),Veteran (6-10),56.571074248412934,Moderate
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1937,4,Female,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Yes,16,3,3,1,20,3,3,20,11,0,7,3,42.6,5,4,3,4,Onsite,4,Low,Senior (11-20),Lifer (10+),56.86954260432513,Moderate
58,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1938,4,Female,72,3,4,Manager,4,Married,17875,11761,4,Yes,13,3,3,1,29,2,2,1,0,0,0,5,51.2,20,4,5,2,Remote,3,High,Expert (20+),New (0-1),54.450533961581115,Moderate
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3,4,44.6,5,2,3,2,Onsite,4,Low,Mid (6-10),Established (4-5),45.46450434563329,At Risk
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1940,2,Male,71,3,1,Research Scientist,4,Divorced,4771,14293,2,No,19,3,4,2,10,0,4,5,2,0,3,2,36.4,10,3,3,4,Hybrid,4,Below Average,Mid (6-10),Established (4-5),70.03226075316707,Healthy
49,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1941,2,Male,42,3,5,Research Director,4,Married,19161,13738,3,No,15,3,4,0,28,3,3,5,4,4,3,4,42.3,28,5,2,3,Onsite,4,High,Expert (20+),Established (4-5),59.32031225037908,Moderate
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1943,2,Male,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Yes,12,3,3,2,14,4,3,0,0,0,0,3,47.9,19,4,4,2,Hybrid,4,Below Average,Senior (11-20),New (0-1),61.17072272668474,Moderate
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1944,1,Female,58,2,1,Human Resources,2,Married,2863,19555,1,No,12,3,1,0,1,2,3,1,0,0,0,5,37.4,9,3,4,4,Onsite,1,Low,Entry (0-2),New (0-1),47.91265056147001,At Risk
35,No,Travel_Rarely,682,Sales,18,4,Medical,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,15975,0,No,16,3,4,1,6,2,1,5,3,0,4,4,40.5,14,2,5,5,Remote,4,Below Average,Mid (6-10),Established (4-5),53.33222081407437,Moderate
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1947,3,Male,49,3,1,Research Scientist,3,Single,2144,2122,1,No,14,3,3,0,5,3,2,5,3,1,4,3,43.7,9,4,4,4,Remote,4,Low,Early (3-5),Established (4-5),66.236606801114,Moderate
31,No,Non-Travel,976,Research & Development,3,2,Medical,1948,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Yes,13,3,4,1,4,3,4,4,2,2,3,5,45.1,2,3,4,4,Remote,2,Below Average,Early (3-5),Established (4-5),50.934529046727484,Moderate
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1949,1,Male,66,4,1,Laboratory Technician,2,Married,2810,9238,1,No,22,4,2,0,5,3,3,5,4,0,2,3,40.5,7,4,4,1,Hybrid,4,Low,Early (3-5),Established (4-5),53.27176703608822,Moderate
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,6770,1,No,21,4,1,0,14,3,2,14,8,2,1,4,48.3,23,5,3,2,Onsite,5,Average,Senior (11-20),Lifer (10+),55.559536271831114,Moderate
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,22914,1,No,18,3,3,1,9,2,2,8,7,1,1,4,41.3,27,4,3,3,Onsite,3,Average,Mid (6-10),Veteran (6-10),53.059810985081135,Moderate
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,20006,0,No,13,3,4,0,8,6,2,7,7,7,6,4,37.5,10,2,3,4,Onsite,4,Low,Mid (6-10),Veteran (6-10),42.73145432815344,At Risk
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1954,1,Male,89,3,2,Healthcare Representative,1,Married,5373,6225,0,No,12,3,1,1,6,5,2,5,3,0,2,4,41.0,15,3,5,3,Onsite,4,Below Average,Mid (6-10),Established (4-5),49.182312310437595,At Risk
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,No,18,3,2,1,9,6,3,5,1,1,2,3,45.8,9,4,4,1,Hybrid,3,Average,Mid (6-10),Established (4-5),55.84181664325699,Moderate
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1956,4,Male,48,1,2,Research Scientist,1,Married,5003,5771,1,No,21,4,2,0,10,6,3,10,8,8,7,3,41.9,15,5,5,4,Remote,3,Below Average,Mid (6-10),Veteran (6-10),60.85037257812793,Moderate
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,18779,5,No,12,3,1,1,6,2,2,4,1,0,3,4,38.3,5,3,4,4,Remote,3,Low,Mid (6-10),Established (4-5),56.833865603113345,Moderate
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1961,1,Male,59,2,1,Sales Representative,1,Single,2858,11473,4,No,14,3,1,0,20,3,2,1,0,0,0,2,42.3,10,4,3,4,Onsite,2,Low,Senior (11-20),New (0-1),55.42177394689058,Moderate
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,13586,1,Yes,11,3,4,0,10,2,3,10,8,0,9,5,47.7,14,2,2,3,Onsite,2,Below Average,Mid (6-10),Veteran (6-10),42.059242403932075,At Risk
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1965,4,Male,44,3,2,Sales Executive,4,Single,4105,5099,1,No,14,3,1,0,7,5,3,7,7,0,7,3,43.8,15,3,5,3,Hybrid,3,Below Average,Mid (6-10),Veteran (6-10),65.8310556372408,Moderate
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,10138,8,No,24,4,2,0,8,1,3,1,0,0,0,3,42.7,12,2,5,1,Hybrid,4,Average,Mid (6-10),New (0-1),46.458333807683715,At Risk
31,Yes,Travel_Frequently,754,Sales,26,4,Marketing,1967,1,Male,63,3,2,Sales Executive,4,Married,5617,21075,1,Yes,11,3,3,0,10,4,3,10,7,0,8,4,51.2,12,2,2,3,Remote,4,Below Average,Mid (6-10),Veteran (6-10),46.203401838923774,At Risk
53,Yes,Travel_Rarely,1168,Sales,24,4,Life Sciences,1968,1,Male,66,3,3,Sales Executive,1,Single,10448,5843,6,Yes,13,3,2,0,15,2,2,2,2,2,2,3,49.6,18,4,4,3,Onsite,3,Above Average,Senior (11-20),Settling (2-3),53.995044918301005,Moderate
54,No,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1969,1,Female,67,3,2,Research Scientist,3,Married,2897,22474,3,No,11,3,3,2,9,6,2,4,3,2,3,2,38.4,13,3,4,3,Remote,4,Low,Mid (6-10),Established (4-5),60.679556682192846,Moderate
33,No,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,18079,1,No,20,4,3,3,9,2,3,9,7,2,8,4,43.2,14,3,4,5,Onsite,3,Below Average,Mid (6-10),Veteran (6-10),65.18465017179855,Moderate
43,No,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1971,1,Male,30,3,3,Healthcare Representative,3,Married,7510,16873,1,No,17,3,2,1,10,1,3,10,9,0,9,3,47.5,11,3,5,3,Hybrid,2,Average,Mid (6-10),Veteran (6-10),62.37472773754818,Moderate
38,No,Travel_Frequently,1444,Human Resources,1,4,Other,1972,4,Male,88,3,1,Human Resources,2,Married,2991,5224,0,Yes,11,3,2,1,7,2,3,6,2,1,2,3,45.2,14,4,4,4,Remote,3,Low,Mid (6-10),Veteran (6-10),64.91587909415499,Moderate
55,No,Travel_Rarely,189,Human Resources,26,4,Human Resources,1973,3,Male,71,4,5,Manager,2,Married,19636,25811,4,Yes,18,3,1,1,35,0,3,10,9,1,4,5,61.7,22,4,4,3,Onsite,4,High,Expert (20+),Veteran (6-10),55.64126033296032,Moderate
31,No,Travel_Rarely,1276,Research & Development,2,1,Medical,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,17536,1,Yes,11,3,3,3,1,4,3,1,0,0,0,5,36.8,7,3,4,4,Hybrid,3,Low,Entry (0-2),New (0-1),50.482700168638786,Moderate
39,No,Travel_Rarely,119,Sales,15,4,Marketing,1975,2,Male,77,3,4,Sales Executive,1,Single,13341,25098,0,No,12,3,1,0,21,3,3,20,8,11,10,4,41.8,20,4,2,2,Hybrid,3,Above Average,Expert (20+),Lifer (10+),39.25011899738836,At Risk
42,No,Non-Travel,335,Research & Development,23,2,Life Sciences,1976,4,Male,37,2,2,Research Scientist,3,Single,4332,14811,1,No,12,3,4,0,20,2,3,20,9,3,7,4,41.0,12,4,3,5,Onsite,3,Below Average,Senior (11-20),Lifer (10+),61.51061715245378,Moderate
31,No,Non-Travel,697,Research & Development,10,3,Medical,1979,3,Female,40,3,3,Research Director,3,Married,11031,26862,4,No,20,4,3,1,13,2,4,11,7,4,8,3,38.2,15,3,3,5,Hybrid,4,Above Average,Senior (11-20),Lifer (10+),67.76067950191049,Moderate
54,No,Travel_Rarely,157,Research & Development,10,3,Medical,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440,25198,6,Yes,19,3,4,0,9,3,3,5,2,1,4,3,47.8,9,3,3,5,Onsite,3,Below Average,Mid (6-10),Established (4-5),58.71242350979161,Moderate
24,No,Travel_Rarely,771,Research & Development,1,2,Life Sciences,1981,2,Male,45,2,2,Healthcare Representative,3,Single,4617,14120,1,No,12,3,2,0,4,2,2,4,3,1,2,4,39.2,12,2,3,2,Onsite,2,Below Average,Early (3-5),Established (4-5),34.6436917684667,At Risk
23,No,Travel_Rarely,571,Research & Development,12,2,Other,1982,4,Male,78,3,1,Laboratory Technician,4,Single,2647,13672,1,No,13,3,3,0,5,6,4,5,2,1,4,3,40.0,7,3,4,4,Hybrid,3,Low,Early (3-5),Established (4-5),69.59183161578876,Moderate
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323,26849,1,No,11,3,1,1,10,2,4,10,9,9,4,3,39.6,15,5,2,4,Onsite,3,Average,Mid (6-10),Veteran (6-10),67.47265006183953,Moderate
40,No,Travel_Rarely,444,Sales,2,2,Marketing,1986,2,Female,92,3,2,Sales Executive,2,Married,5677,4258,3,No,14,3,3,1,15,4,3,11,8,5,10,4,35.0,13,2,3,4,Hybrid,2,Below Average,Senior (11-20),Lifer (10+),48.323382420579684,At Risk
25,No,Travel_Rarely,309,Human Resources,2,3,Human Resources,1987,3,Female,82,3,1,Human Resources,2,Married,2187,19655,4,No,14,3,3,0,6,3,3,2,0,1,2,3,35.0,9,4,3,3,Remote,3,Low,Mid (6-10),Settling (2-3),55.883242713113845,Moderate
30,No,Travel_Rarely,911,Research & Development,1,2,Medical,1989,4,Male,76,3,1,Laboratory Technician,2,Married,3748,4077,1,No,13,3,3,0,12,6,2,12,8,1,7,3,38.0,11,4,4,2,Onsite,4,Below Average,Senior (11-20),Lifer (10+),52.122466734565876,Moderate
25,No,Travel_Rarely,977,Research & Development,2,1,Other,1992,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,7298,6,Yes,19,3,3,1,7,2,2,2,2,0,2,5,47.4,10,4,3,4,Onsite,3,Below Average,Mid (6-10),Settling (2-3),54.244557633517175,Moderate
47,No,Travel_Rarely,1180,Research & Development,25,3,Medical,1993,1,Male,84,3,3,Healthcare Representative,3,Single,8633,13084,2,No,23,4,2,0,25,3,3,17,14,12,11,3,35.0,9,5,2,3,Onsite,4,Average,Expert (20+),Lifer (10+),60.00814378567816,Moderate
33,No,Non-Travel,1313,Research & Development,1,2,Medical,1994,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,20439,1,No,12,3,3,3,1,2,2,1,1,0,0,4,38.4,10,2,4,3,Onsite,2,Low,Entry (0-2),New (0-1),43.67632814950786,At Risk
38,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1995,4,Male,86,3,2,Sales Executive,2,Married,4440,7636,0,No,15,3,1,2,16,3,3,15,13,5,8,3,39.0,8,2,3,5,Hybrid,4,Below Average,Senior (11-20),Lifer (10+),57.79644793899914,Moderate
31,No,Travel_Rarely,1154,Sales,2,2,Life Sciences,1996,1,Male,54,3,1,Sales Representative,3,Married,3067,6393,0,No,19,3,3,1,3,1,3,2,2,1,2,3,45.2,5,4,3,3,Hybrid,3,Below Average,Early (3-5),Settling (2-3),59.339570612806455,Moderate
38,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1997,1,Male,72,2,2,Manufacturing Director,3,Married,5321,14284,2,No,11,3,4,1,10,1,3,8,3,7,7,4,39.6,5,4,1,2,Hybrid,3,Below Average,Mid (6-10),Veteran (6-10),38.11643830694373,At Risk
42,No,Travel_Rarely,557,Research & Development,18,4,Life Sciences,1998,4,Male,35,3,2,Research Scientist,1,Divorced,5410,11189,6,Yes,17,3,3,1,9,3,2,4,3,1,2,4,57.8,7,5,4,2,Hybrid,3,Below Average,Mid (6-10),Established (4-5),48.894282870366645,At Risk
41,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1999,4,Male,76,3,1,Research Scientist,4,Married,2782,21412,3,No,22,4,1,1,12,3,3,5,3,1,0,3,40.2,11,4,4,3,Onsite,4,Low,Senior (11-20),Established (4-5),66.49962881011248,Moderate
47,No,Non-Travel,1162,Research & Development,1,1,Medical,2000,3,Female,98,3,3,Research Director,2,Married,11957,17231,0,No,18,3,1,2,14,3,1,13,8,5,12,4,35.7,21,3,4,5,Onsite,4,Above Average,Senior (11-20),Lifer (10+),57.457121886638696,Moderate
35,No,Travel_Rarely,1490,Research & Development,11,4,Medical,2003,4,Male,43,3,1,Laboratory Technician,3,Married,2660,20232,7,Yes,11,3,3,1,5,3,3,2,2,2,2,4,53.5,7,3,4,4,Remote,2,Low,Early (3-5),Settling (2-3),59.85574408837081,Moderate
22,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,2007,4,Male,63,3,1,Research Scientist,3,Single,3375,17624,0,No,12,3,4,0,4,2,4,3,2,1,2,2,39.7,12,5,4,4,Onsite,3,Below Average,Early (3-5),Settling (2-3),79.02427009205805,Healthy
35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,2008,2,Male,48,3,2,Research Scientist,3,Single,5098,18698,1,No,19,3,2,0,10,5,3,10,7,0,8,2,43.1,9,5,5,4,Onsite,4,Below Average,Mid (6-10),Veteran (6-10),80.59240019693783,Healthy
33,No,Travel_Rarely,501,Research & Development,15,2,Medical,2009,2,Female,95,3,2,Healthcare Representative,4,Married,4878,21653,0,Yes,13,3,1,1,10,6,3,9,7,8,1,2,70.0,9,3,3,3,Hybrid,5,Below Average,Mid (6-10),Veteran (6-10),62.5677544770057,Moderate
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,2010,3,Female,49,2,1,Laboratory Technician,2,Single,2837,15919,1,No,13,3,3,0,6,3,3,6,2,4,1,5,35.0,3,4,4,4,Onsite,3,Low,Mid (6-10),Veteran (6-10),52.284954031955124,Moderate
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406,4060,8,No,19,3,3,2,8,3,2,1,0,0,0,2,47.3,12,4,3,2,Onsite,3,Low,Mid (6-10),New (0-1),59.47555167132942,Moderate
32,No,Travel_Rarely,234,Sales,1,4,Medical,2013,2,Male,68,2,1,Sales Representative,2,Married,2269,18024,0,No,14,3,2,1,3,2,3,2,2,2,2,3,38.5,4,3,3,4,Hybrid,5,Low,Early (3-5),Settling (2-3),52.497239133840026,Moderate
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,2014,1,Male,52,3,2,Research Scientist,4,Single,4108,5340,7,No,13,3,1,0,18,2,3,7,7,1,7,3,42.2,14,5,5,3,Hybrid,4,Below Average,Senior (11-20),Veteran (6-10),74.575662578211,Healthy
38,No,Travel_Rarely,201,Research & Development,10,3,Medical,2015,2,Female,99,1,3,Research Director,3,Married,13206,3376,3,No,12,3,1,1,20,3,3,18,16,1,11,4,42.4,17,4,1,5,Onsite,2,Above Average,Senior (11-20),Lifer (10+),49.760550365010495,At Risk
32,No,Travel_Rarely,801,Sales,1,4,Marketing,2016,3,Female,48,3,3,Sales Executive,4,Married,10422,24032,1,No,19,3,3,2,14,3,3,14,10,5,7,4,40.9,14,5,3,5,Hybrid,3,Above Average,Senior (11-20),Lifer (10+),73.68185471484799,Healthy
37,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,2017,3,Female,42,4,3,Research Director,4,Married,13744,15471,1,Yes,25,4,1,1,16,2,3,16,11,6,8,5,54.4,13,4,4,5,Hybrid,5,Above Average,Senior (11-20),Lifer (10+),73.21172829920106,Healthy
25,No,Travel_Rarely,1382,Sales,8,2,Other,2018,1,Female,85,3,2,Sales Executive,3,Divorced,4907,13684,0,Yes,22,4,2,1,6,3,2,5,3,0,4,3,55.8,6,3,4,3,Onsite,3,Below Average,Mid (6-10),Established (4-5),56.535397247201146,Moderate
52,No,Non-Travel,585,Sales,29,4,Life Sciences,2019,1,Male,40,3,1,Sales Representative,4,Divorced,3482,19788,2,No,15,3,2,2,16,3,2,9,8,0,0,3,35.0,4,3,3,4,Hybrid,4,Below Average,Senior (11-20),Veteran (6-10),61.61690093270812,Moderate
44,No,Travel_Rarely,1037,Research & Development,1,3,Medical,2020,2,Male,42,3,1,Research Scientist,4,Single,2436,13422,6,Yes,12,3,3,0,6,2,3,4,3,1,2,4,50.6,11,3,3,3,Hybrid,4,Low,Mid (6-10),Established (4-5),54.279435607022286,Moderate
21,No,Travel_Rarely,501,Sales,5,1,Medical,2021,3,Male,58,3,1,Sales Representative,1,Single,2380,25479,1,Yes,11,3,4,0,2,6,3,2,2,1,2,4,44.8,7,3,3,4,Remote,4,Low,Entry (0-2),Settling (2-3),49.23935799137217,At Risk
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,2022,4,Male,87,3,5,Manager,4,Single,19431,15302,2,No,13,3,3,0,21,3,2,6,0,1,3,5,41.9,23,2,4,5,Hybrid,3,High,Expert (20+),Veteran (6-10),57.98891497328076,Moderate
23,Yes,Travel_Frequently,638,Sales,9,3,Marketing,2023,4,Male,33,3,1,Sales Representative,1,Married,1790,26956,1,No,19,3,1,1,1,3,2,1,0,1,0,4,38.6,8,3,3,2,Hybrid,3,Low,Entry (0-2),New (0-1),36.44594563178304,At Risk
36,No,Travel_Rarely,557,Sales,3,3,Medical,2024,1,Female,94,2,3,Sales Executive,4,Married,7644,12695,0,No,19,3,3,2,10,2,3,9,7,3,4,4,47.6,16,2,4,3,Hybrid,4,Average,Mid (6-10),Veteran (6-10),49.268256241934104,At Risk
36,No,Travel_Frequently,688,Research & Development,4,2,Life Sciences,2025,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,9192,7,No,13,3,2,3,18,3,3,4,2,0,2,4,39.0,8,5,5,4,Onsite,3,Below Average,Senior (11-20),Established (4-5),68.8477534272618,Moderate
56,No,Non-Travel,667,Research & Development,1,4,Life Sciences,2026,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306,26236,1,No,21,4,1,1,13,2,2,13,12,1,9,4,43.3,9,5,4,4,Remote,4,Average,Senior (11-20),Lifer (10+),66.4647508366074,Moderate
29,Yes,Travel_Rarely,1092,Research & Development,1,4,Medical,2027,1,Male,36,3,1,Research Scientist,4,Married,4787,26124,9,Yes,14,3,2,3,4,3,4,2,2,2,2,4,44.1,3,4,2,2,Onsite,3,Below Average,Early (3-5),Settling (2-3),51.754702889199855,Moderate
42,No,Travel_Rarely,300,Research & Development,2,3,Life Sciences,2031,1,Male,56,3,5,Manager,3,Married,18880,17312,5,No,11,3,1,0,24,2,2,22,6,4,14,3,49.4,24,3,2,5,Hybrid,3,High,Expert (20+),Lifer (10+),59.78574881882983,Moderate
56,Yes,Travel_Rarely,310,Research & Development,7,2,Technical Degree,2032,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3666,8,No,11,3,4,1,14,4,1,10,9,9,8,4,43.9,10,3,2,3,Onsite,3,Low,Senior (11-20),Veteran (6-10),42.848177024249004,At Risk
41,No,Travel_Rarely,582,Research & Development,28,4,Life Sciences,2034,1,Female,60,2,4,Manufacturing Director,2,Married,13570,5640,0,No,23,4,3,1,21,3,3,20,7,0,10,3,51.5,14,5,5,5,Hybrid,3,Above Average,Expert (20+),Lifer (10+),73.97821275346477,Healthy
34,No,Travel_Rarely,704,Sales,28,3,Marketing,2035,4,Female,95,2,2,Sales Executive,3,Married,6712,8978,1,No,21,4,4,2,8,2,3,8,7,1,7,3,40.4,19,4,3,5,Remote,3,Average,Mid (6-10),Veteran (6-10),65.65477658744548,Moderate
36,No,Non-Travel,301,Sales,15,4,Marketing,2036,4,Male,88,1,2,Sales Executive,4,Divorced,5406,10436,1,No,24,4,1,1,15,4,2,15,12,11,11,4,44.6,13,4,2,5,Onsite,4,Below Average,Senior (11-20),Lifer (10+),54.7850083695829,Moderate
41,No,Travel_Rarely,930,Sales,3,3,Life Sciences,2037,3,Male,57,2,2,Sales Executive,2,Divorced,8938,12227,2,No,11,3,3,1,14,5,3,5,4,0,4,4,41.5,13,4,4,2,Remote,2,Average,Senior (11-20),Established (4-5),45.771301300091324,At Risk
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,2038,4,Male,78,3,1,Research Scientist,1,Single,2439,11288,1,No,14,3,4,0,4,4,3,4,2,1,2,3,44.8,5,3,4,3,Onsite,2,Low,Early (3-5),Established (4-5),51.758341640549524,Moderate
35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,2040,3,Female,31,3,3,Human Resources,4,Single,8837,16642,1,Yes,16,3,3,0,9,2,3,9,0,1,7,4,49.0,25,5,3,5,Onsite,2,Average,Mid (6-10),Veteran (6-10),73.68185471484799,Healthy
38,No,Travel_Rarely,345,Sales,10,2,Life Sciences,2041,1,Female,100,3,2,Sales Executive,4,Married,5343,5982,1,No,11,3,3,1,10,1,3,10,7,1,9,5,44.1,21,3,2,2,Hybrid,2,Below Average,Mid (6-10),Veteran (6-10),41.10263979098943,At Risk
50,Yes,Travel_Frequently,878,Sales,1,4,Life Sciences,2044,2,Male,94,3,2,Sales Executive,3,Divorced,6728,14255,7,No,12,3,4,2,12,3,3,6,3,0,1,4,40.3,12,3,5,1,Onsite,4,Average,Senior (11-20),Veteran (6-10),47.57275613570096,At Risk
